osmid,highway,oneway,reversed,length,lanes,maxspeed,ref,name,bridge,access,junction,geometry_wkt
650649222,residential,False,True,54.03581719988572,,,,,,,,"LINESTRING (603602.1531532622 8020082.24328868, 603559.4119074678 8020115.209276194)"
583267045,residential,False,False,180.98431656289742,,,,,,,,"LINESTRING (603602.1531532622 8020082.24328868, 603585.66532007 8020063.242482372, 603572.7741451103 8020043.260125524, 603569.5075116 8020028.394674714, 603573.1495992574 8020017.9079563, 603656.3500922315 8019953.271327736)"
650649214,residential,False,False,83.88128521048175,,,,,,,,"LINESTRING (603559.4119074678 8020115.209276194, 603612.9078168842 8020179.548865794)"
650649214,residential,False,True,175.11476472032197,,,,,,,,"LINESTRING (603559.4119074678 8020115.209276194, 603450.2621874656 8019978.850760194)"
650649222,residential,False,False,54.03581719988572,,,,,,,,"LINESTRING (603559.4119074678 8020115.209276194, 603602.1531532622 8020082.24328868)"
650649223,residential,True,False,23.62022193502659,,,,,,,,"LINESTRING (603062.5331964868 8020023.612596609, 603052.6651243541 8020002.2531364905)"
89609460,residential,False,False,159.4137462788959,,60,,Kristof Ndengu Street,,,,"LINESTRING (603045.1820548514 8020058.2816489935, 603024.6456482867 8020065.1938899495, 603006.0636526779 8020071.077919932, 602967.1893115884 8020079.900464718, 602946.5022539534 8020082.309910083, 602888.7924890001 8020082.964892624)"
89609460,residential,False,True,20.763577479449033,,60,,Kristof Ndengu Street,,,,"LINESTRING (603045.1820548514 8020058.2816489935, 603060.3577101685 8020053.311640444, 603064.926272017 8020051.816126634)"
650649224,residential,True,False,60.91653931618517,,,,,,,,"LINESTRING (603052.6651243541 8020002.2531364905, 603057.9872301428 8020029.434449503, 603057.8355127277 8020034.868209657, 603057.1154253474 8020038.9771244135, 603055.2378682138 8020046.610786653, 603051.4329532463 8020052.34024755, 603045.1820548514 8020058.2816489935)"
650690890,residential,False,False,271.8864064263937,,60,,,,,,"LINESTRING (603052.6651243541 8020002.2531364905, 603047.4167236848 8019936.432078795, 603045.0823557669 8019876.8586552385, 603042.6570442456 8019818.126652006, 603041.8682656705 8019798.932804821, 603044.8561179203 8019732.083938445)"
89609440,residential,False,True,76.25580300891242,,,,,,,,"LINESTRING (603425.0741094967 8020064.35015868, 603363.9975520027 8020109.882158507)"
89609481,residential,False,False,207.92568165291243,,60,,,,,,"LINESTRING (603425.0741094967 8020064.35015868, 603555.1618108206 8020225.871728281)"
89609481,residential,False,True,68.66907423706891,,60,,,,,,"LINESTRING (603425.0741094967 8020064.35015868, 603384.1605428486 8020009.438075606)"
650649225,residential,False,True,151.9639246605181,,,,,,,,"LINESTRING (603447.4243323227 8020217.595584536, 603330.4053809902 8020314.242595337)"
1051022464,residential,False,False,74.83680827188095,,60,,Sheepo Shanamene Street,,,,"LINESTRING (603447.4243323227 8020217.595584536, 603495.7327340925 8020274.5158386845)"
1051022464,residential,False,True,65.57280767987443,,60,,Sheepo Shanamene Street,,,,"LINESTRING (603447.4243323227 8020217.595584536, 603406.2880376535 8020166.745599417)"
650649225,residential,False,False,151.9639246605181,,,,,,,,"LINESTRING (603330.4053809902 8020314.242595337, 603447.4243323227 8020217.595584536)"
650649226,residential,False,False,72.73866981207811,,,,,,,,"LINESTRING (603330.4053809902 8020314.242595337, 603372.8863357005 8020373.030448725)"
650649226,residential,False,True,64.4458982626343,,,,,,,,"LINESTRING (603330.4053809902 8020314.242595337, 603290.0784729084 8020264.1848298)"
89609455,tertiary,False,False,76.67869212917066,,60,,,,,,"LINESTRING (603372.8863357005 8020373.030448725, 603311.9190027921 8020419.40259104)"
89609455,tertiary,False,True,45.65173810675508,,60,,,,,,"LINESTRING (603372.8863357005 8020373.030448725, 603409.8452345879 8020346.302741208)"
650649226,residential,False,True,72.73866981207811,,,,,,,,"LINESTRING (603372.8863357005 8020373.030448725, 603330.4053809902 8020314.242595337)"
89609445,residential,False,True,151.85513829858218,,60,,Rev. Peter Kalangula Street,,,,"LINESTRING (603290.0784729084 8020264.1848298, 603406.2880376535 8020166.745599417)"
650649226,residential,False,False,64.4458982626343,,,,,,,,"LINESTRING (603290.0784729084 8020264.1848298, 603330.4053809902 8020314.242595337)"
89609445,residential,False,False,198.88333093909253,,60,,Rev. Peter Kalangula Street,,,,"LINESTRING (603290.0784729084 8020264.1848298, 603181.0552462552 8020352.445965622, 603159.8411678144 8020369.6081624795, 603136.7284444765 8020390.376412982)"
89609481,residential,False,True,92.71113120076151,,60,,,,,,"LINESTRING (603657.3957471 8020356.147049947, 603599.2618560409 8020284.230158298)"
650649230,residential,False,True,73.16958457413153,,,,Tanganyika Street,,,,"LINESTRING (603657.3957471 8020356.147049947, 603599.8865566024 8020401.251605794)"
650649230,residential,False,False,255.56789673993,,,,Tanganyika Street,,,,"LINESTRING (603657.3957471 8020356.147049947, 603698.6814068931 8020328.344872087, 603705.0709263823 8020320.576785283, 603707.7665836033 8020311.422830768, 603710.1447705899 8020296.284310621, 603717.9552081904 8020246.439144349, 603716.136902573 8020235.062682848, 603708.4447081628 8020220.707367163, 603652.7101346755 8020147.726842771)"
650649230,residential,False,True,255.56789673993,,,,Tanganyika Street,,,,"LINESTRING (603652.7101346755 8020147.726842771, 603708.4447081628 8020220.707367163, 603716.136902573 8020235.062682848, 603717.9552081904 8020246.439144349, 603710.1447705899 8020296.284310621, 603707.7665836033 8020311.422830768, 603705.0709263823 8020320.576785283, 603698.6814068931 8020328.344872087, 603657.3957471 8020356.147049947)"
1051022465,tertiary,False,False,51.026900155275825,,60,,,,,,"LINESTRING (603652.7101346755 8020147.726842771, 603639.1987098688 8020158.940368088, 603624.9019179413 8020169.88137795, 603612.9078168842 8020179.548865794)"
1051022465,tertiary,False,True,103.18703591439547,,60,,,,,,"LINESTRING (603652.7101346755 8020147.726842771, 603678.3592914795 8020127.984737305, 603690.5679694508 8020120.861057674, 603707.088728462 8020111.8225783715, 603725.8594190427 8020103.568950529, 603741.4988099812 8020096.150580853)"
650649230,residential,False,False,124.86231504725878,,,,Tanganyika Street,,,,"LINESTRING (603502.1744589442 8020478.755212075, 603599.8865566024 8020401.251605794)"
650649229,residential,False,True,88.65310481045918,,,,,,,,"LINESTRING (603502.1744589442 8020478.755212075, 603476.2944680832 8020446.492209861, 603468.2811370934 8020435.524417462, 603450.65259054 8020407.0909297755)"
650649230,residential,False,True,579.6820604216601,,,,Tanganyika Street,,,,"LINESTRING (603502.1744589442 8020478.755212075, 603409.2195407209 8020552.471232543, 603298.5048712216 8020639.613151259, 603180.0199543245 8020736.122875867, 603173.778616436 8020737.848449675, 603164.6864174487 8020737.331635272, 603158.9920406801 8020734.252091587, 603067.6085487133 8020622.396393464)"
650649228,residential,False,False,120.32235473612788,,,,,,,,"LINESTRING (603450.65259054 8020407.0909297755, 603542.1546696144 8020329.210727397)"
650649229,residential,False,False,88.65310481045918,,,,,,,,"LINESTRING (603450.65259054 8020407.0909297755, 603468.2811370934 8020435.524417462, 603476.2944680832 8020446.492209861, 603502.1744589442 8020478.755212075)"
650649229,residential,False,True,73.9589324906519,,,,,,,,"LINESTRING (603450.65259054 8020407.0909297755, 603444.1952783691 8020393.8576913895, 603442.3268728029 8020389.065220961, 603439.7336561999 8020383.4245341765, 603409.8452345879 8020346.302741208)"
89609455,tertiary,False,False,45.65173810675508,,60,,,,,,"LINESTRING (603409.8452345879 8020346.302741208, 603372.8863357005 8020373.030448725)"
89609455,tertiary,False,True,112.08465034958967,,60,,,,,,"LINESTRING (603409.8452345879 8020346.302741208, 603495.7327340925 8020274.5158386845)"
650649229,residential,False,False,73.9589324906519,,,,,,,,"LINESTRING (603409.8452345879 8020346.302741208, 603439.7336561999 8020383.4245341765, 603442.3268728029 8020389.065220961, 603444.1952783691 8020393.8576913895, 603450.65259054 8020407.0909297755)"
89609455,tertiary,False,True,76.67869212917066,,60,,,,,,"LINESTRING (603311.9190027921 8020419.40259104, 603372.8863357005 8020373.030448725)"
89609455,tertiary,False,False,318.1061101452761,,60,,,,,,"LINESTRING (603311.9190027921 8020419.40259104, 603289.0260502386 8020439.638749056, 603263.602273535 8020460.087287082, 603199.2861822896 8020512.418526229, 603143.6149854934 8020556.781759319, 603067.6085487133 8020622.396393464)"
650649231,residential,False,True,238.3005560036202,,60,,,,,,"LINESTRING (603311.9190027921 8020419.40259104, 603274.752404139 8020376.100099156, 603269.3246803322 8020371.326234145, 603260.8032379146 8020370.529859632, 603250.5907333302 8020374.533518715, 603181.561642993 8020431.094106796, 603177.5873841518 8020432.807838892, 603172.1833205097 8020432.55945313, 603168.7650979111 8020429.180328261, 603136.7284444765 8020390.376412982)"
89609445,residential,False,False,128.40313610427427,,60,,Rev. Peter Kalangula Street,,,,"LINESTRING (603136.7284444765 8020390.376412982, 603054.9481958143 8020453.786053924, 603047.1691430144 8020457.212579998, 603030.9493266721 8020459.067649353)"
89609445,residential,False,True,198.88333093909253,,60,,Rev. Peter Kalangula Street,,,,"LINESTRING (603136.7284444765 8020390.376412982, 603159.8411678144 8020369.6081624795, 603181.0552462552 8020352.445965622, 603290.0784729084 8020264.1848298)"
650649231,residential,False,False,238.30055600362016,,60,,,,,,"LINESTRING (603136.7284444765 8020390.376412982, 603168.7650979111 8020429.180328261, 603172.1833205097 8020432.55945313, 603177.5873841518 8020432.807838892, 603181.561642993 8020431.094106796, 603250.5907333302 8020374.533518715, 603260.8032379146 8020370.529859632, 603269.3246803322 8020371.326234145, 603274.752404139 8020376.100099156, 603311.9190027921 8020419.40259104)"
89609445,residential,False,False,19.069829810555014,,60,,Rev. Peter Kalangula Street,,,,"LINESTRING (603030.9493266721 8020459.067649353, 603011.8584417512 8020458.857446665)"
89609445,residential,False,True,128.40313610427424,,60,,Rev. Peter Kalangula Street,,,,"LINESTRING (603030.9493266721 8020459.067649353, 603047.1691430144 8020457.212579998, 603054.9481958143 8020453.786053924, 603136.7284444765 8020390.376412982)"
650649232,residential,False,True,116.8895338893154,,60,,,,,,"LINESTRING (603030.9493266721 8020459.067649353, 603033.0984927553 8020487.228184551, 603033.7221016698 8020497.106066537, 603025.9173953723 8020499.680703972, 602957.8190221698 8020517.551998727)"
650649233,residential,False,False,80.38403971827961,,60,,,,,,"LINESTRING (602957.8190221698 8020517.551998727, 602992.0118187389 8020589.96071877)"
650649233,residential,False,True,44.15829768665601,,60,,,,,,"LINESTRING (602957.8190221698 8020517.551998727, 602937.27626336 8020478.643574607)"
650649232,residential,False,False,116.88953388931542,,60,,,,,,"LINESTRING (602957.8190221698 8020517.551998727, 603025.9173953723 8020499.680703972, 603033.7221016698 8020497.106066537, 603033.0984927553 8020487.228184551, 603030.9493266721 8020459.067649353)"
650649233,residential,False,True,80.38403971827961,,60,,,,,,"LINESTRING (602992.0118187389 8020589.96071877, 602957.8190221698 8020517.551998727)"
89609455,tertiary,False,True,93.90478123616694,,60,,,,,,"LINESTRING (603003.2147114052 8020690.484035496, 603025.1815586262 8020667.254435988, 603067.6085487133 8020622.396393464)"
"[171167539, 165911515, 666002110]",primary,False,False,664.3793644384973,2,"['60', '120']",B1,,yes,,,"LINESTRING (603003.2147114052 8020690.484035496, 603047.5993431341 8020748.709372919, 603082.4833383607 8020809.307891723, 603144.4929711431 8020947.950698248, 603159.3215426722 8020981.865233528, 603251.0129436863 8021182.616013831, 603273.5866577182 8021238.918947154, 603292.1487550845 8021283.724066943)"
165911515,primary,False,True,252.8434348653753,2,60,B1,,,,,"LINESTRING (603003.2147114052 8020690.484035496, 602966.2759490238 8020658.322349236, 602908.3199996763 8020608.00167709, 602837.8139523026 8020546.083610846, 602833.0975539522 8020541.593617402, 602813.9766454333 8020523.424726115)"
89609445,residential,False,True,131.117820508203,,60,,Rev. Peter Kalangula Street,,,,"LINESTRING (602813.9766454333 8020523.424726115, 602937.27626336 8020478.643574607)"
165911515,primary,False,False,252.84343486537526,2,60,B1,,,,,"LINESTRING (602813.9766454333 8020523.424726115, 602833.0975539522 8020541.593617402, 602837.8139523026 8020546.083610846, 602908.3199996763 8020608.00167709, 602966.2759490238 8020658.322349236, 603003.2147114052 8020690.484035496)"
165911515,primary,False,True,52.40397153923158,2,60,B1,,,,,"LINESTRING (602813.9766454333 8020523.424726115, 602784.956515839 8020500.272738764, 602772.4426461955 8020491.607524096)"
89503815,residential,False,True,13.503245171334097,,60,,,,,,"LINESTRING (573416.630412226 8034784.764971711, 573405.682818871 8034776.883423327)"
123098822,primary,True,False,249.0836366468821,,60,C46,Dr Agostinho Neto Street,,,,"LINESTRING (573416.630412226 8034784.764971711, 573533.5528313346 8034618.127197504, 573556.9552555232 8034579.968863798)"
650650979,residential,False,True,96.3618836406299,,60,,,,,,"LINESTRING (573294.671546536 8034698.405205514, 573350.3107191756 8034620.076059869)"
650650980,residential,False,False,48.639481696639876,,60,,,,,,"LINESTRING (573294.671546536 8034698.405205514, 573254.4905928473 8034671.069814108)"
650650980,residential,False,True,26.417228632582656,,60,,,,,,"LINESTRING (573294.671546536 8034698.405205514, 573316.4573820723 8034713.30581098)"
650650979,residential,False,False,96.3618836406299,,60,,,,,,"LINESTRING (573350.3107191756 8034620.076059869, 573294.671546536 8034698.405205514)"
89503827,residential,False,False,114.47368991278205,,60,,,,,,"LINESTRING (573350.3107191756 8034620.076059869, 573352.235045454 8034607.234530253, 573358.5449316794 8034561.958816313, 573366.876907655 8034507.370673614)"
89503827,residential,False,True,105.15987595788597,,60,,,,,,"LINESTRING (573350.3107191756 8034620.076059869, 573363.5802932595 8034633.868402364, 573375.9255293814 8034644.212125574, 573431.2259410154 8034686.748963655)"
570534434,residential,False,False,53.51455294832101,,60,,Ananias Mateus Tamatie Street,,,,"LINESTRING (605391.4354051856 8017888.435465207, 605344.1364640516 8017913.452173092)"
570534434,residential,False,True,40.67448742425798,,60,,Ananias Mateus Tamatie Street,,,,"LINESTRING (605391.4354051856 8017888.435465207, 605426.9302463394 8017868.593887181)"
650650840,residential,False,False,184.52361031385362,,60,,,,,,"LINESTRING (605391.4354051856 8017888.435465207, 605399.7523416064 8017900.684445682, 605403.7071963354 8017907.35775092, 605417.2328929715 8017932.967774061, 605445.9569357709 8017985.971414289, 605456.1707096726 8018006.276763669, 605457.6462127939 8018008.847064431, 605460.1766681779 8018010.615027713, 605463.3082121939 8018011.881841321, 605466.1457788574 8018011.6564243175, 605487.4982003445 8018005.356747492, 605500.9471074613 8017998.767382766)"
